Defaulter,Total,Protocol,TTL,Length,Date,Time,Comments
,,,,,,,
1275,13292,UDP,128,107,15-01-2022,12:32:44,[IP]
,,,,,,,
1275,13293,UDP,128,61,15-01-2022,12:32:44,[IP]
,,,,,,,
1275,13294,UDP,128,851,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13295,UDP,50,54,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13296,UDP,64,157,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13297,UDP,50,132,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13298,UDP,52,57,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13299,UDP,128,62,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13300,TCP,214,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13301,TCP,214,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13302,TCP,214,86,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13303,TCP,214,306,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13304,TCP,128,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13305,TCP,128,103,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13306,TCP,128,86,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13307,UDP,52,324,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13308,UDP,52,53,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13309,UDP,128,63,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13310,UDP,128,335,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13311,UDP,52,55,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13312,TCP,213,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13313,TCP,213,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13314,TCP,213,86,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13315,UDP,128,61,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13316,TCP,128,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13317,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13318,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13319,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13320,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13321,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13322,TCP,128,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13323,TCP,213,307,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13324,TCP,128,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13325,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13326,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13327,TCP,213,252,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13328,TCP,128,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13329,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13330,TCP,128,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13331,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13332,TCP,213,1410,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13333,TCP,213,170,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13334,TCP,128,40,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13335,UDP,52,93,15-01-2022,12:32:45,[IP]
,,,,,,,
1275,13336,UDP,52,53,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13337,UDP,128,63,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13338,UDP,128,61,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13339,UDP,52,53,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13340,TCP,128,174,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13341,TCP,128,146,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13342,TCP,128,137,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13343,UDP,128,65,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13344,UDP,64,105,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13345,UDP,128,1278,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13346,UDP,128,105,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13347,TCP,213,40,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13348,TCP,213,939,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13349,TCP,213,1018,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13350,TCP,128,40,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13351,TCP,213,1018,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13352,TCP,128,149,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13353,TCP,128,133,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13354,UDP,51,1278,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13355,TCP,128,134,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13356,TCP,128,133,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13357,TCP,128,139,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13358,TCP,128,154,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13359,TCP,128,128,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13360,TCP,128,130,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13361,TCP,128,127,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13362,TCP,128,127,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13363,TCP,128,128,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13364,TCP,128,126,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13365,TCP,128,125,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13366,TCP,128,120,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13367,TCP,128,124,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13368,TCP,128,127,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13369,TCP,128,122,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13370,TCP,128,127,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13371,TCP,128,123,15-01-2022,12:32:46,[IP]
,,,,,,,
1275,13372,TCP,128,120,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13373,UDP,51,1278,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13374,UDP,51,650,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13375,UDP,128,107,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13376,UDP,128,61,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13377,TCP,128,124,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13378,UDP,128,1274,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13379,UDP,128,1107,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13380,TCP,128,131,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13381,TCP,128,133,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13382,TCP,128,154,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13383,TCP,128,156,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13384,TCP,128,162,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13385,TCP,128,123,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13386,TCP,128,127,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13387,TCP,128,124,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13388,TCP,128,122,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13389,TCP,128,117,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13390,TCP,128,122,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13391,TCP,128,130,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13392,TCP,128,124,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13393,TCP,128,134,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13394,TCP,128,131,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13395,TCP,128,136,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13396,TCP,128,144,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13397,TCP,128,129,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13398,TCP,128,127,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13399,TCP,128,135,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13400,UDP,51,55,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13401,TCP,128,161,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13402,TCP,128,83,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13403,TCP,128,162,15-01-2022,12:32:47,[IP]
,,,,,,,
1275,13404,UDP,50,57,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13405,UDP,50,53,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13406,UDP,128,62,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13407,TCP,213,945,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13408,TCP,128,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13409,TCP,213,987,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13410,TCP,128,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13411,TCP,128,83,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13412,TCP,128,83,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13413,TCP,128,83,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13414,TCP,128,83,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13415,TCP,213,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13416,TCP,213,989,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13417,TCP,128,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13418,TCP,213,988,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13419,TCP,128,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13420,TCP,213,917,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13421,TCP,128,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13422,TCP,213,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13423,TCP,213,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13424,TCP,213,915,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13425,TCP,128,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13426,TCP,213,917,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13427,TCP,213,916,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13428,TCP,128,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13429,UDP,50,132,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13430,UDP,128,61,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13431,TCP,128,174,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13432,TCP,128,172,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13433,TCP,213,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13434,UDP,50,1067,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13435,UDP,128,65,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13436,TCP,213,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13437,TCP,213,40,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13438,UDP,50,62,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13439,UDP,50,58,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13440,UDP,128,61,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13441,TCP,213,939,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13442,TCP,213,940,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13443,TCP,213,939,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13444,TCP,213,939,15-01-2022,12:32:48,[IP]
,,,,,,,
1275,13445,TCP,128,40,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13446,NULL,NULL,NULL,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13447,NULL,NULL,NULL,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13448,UDP,50,53,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13449,TCP,213,40,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13450,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13451,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13452,TCP,128,40,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13453,TCP,213,918,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13454,TCP,213,939,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13455,TCP,213,988,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13456,TCP,213,939,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13457,TCP,128,40,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13458,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13459,TCP,213,939,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13460,TCP,213,940,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13461,TCP,213,939,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13462,TCP,213,939,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13463,TCP,213,918,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13464,TCP,128,40,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13465,TCP,213,1018,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13466,TCP,213,988,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13467,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13468,TCP,213,988,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13469,TCP,128,40,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13470,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13471,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13472,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13473,TCP,213,988,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13474,TCP,213,988,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13475,TCP,213,919,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13476,TCP,128,40,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13477,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13478,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13479,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13480,TCP,213,916,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13481,TCP,213,915,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13482,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13483,TCP,128,40,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13484,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13485,TCP,213,917,15-01-2022,12:32:49,[IP]
,,,,,,,
1275,13486,TCP,213,917,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13487,TCP,128,40,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13488,TCP,213,40,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13489,TCP,213,40,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13490,TCP,213,989,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13491,TCP,128,40,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13492,TCP,213,989,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13493,UDP,128,1278,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13494,TCP,128,40,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13495,UDP,128,108,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13496,UDP,50,1278,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13497,UDP,50,1278,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13498,UDP,50,650,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13499,UDP,128,107,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13500,UDP,128,61,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13501,UDP,128,697,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13502,UDP,128,382,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13503,UDP,50,54,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13504,UDP,50,132,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13505,UDP,51,57,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13506,UDP,128,61,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13507,UDP,51,53,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13508,UDP,51,53,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13509,UDP,128,61,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13510,UDP,1,201,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13511,UDP,51,394,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13512,UDP,51,53,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13513,UDP,128,63,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13514,UDP,51,78,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13515,UDP,128,63,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13516,UDP,51,53,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13517,UDP,128,61,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13518,UDP,51,53,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13519,UDP,1,201,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13520,TCP,128,141,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13521,TCP,103,211,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13522,TCP,128,40,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13523,UDP,128,61,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13524,UDP,50,106,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13525,TCP,103,211,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13526,TCP,128,52,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13527,UDP,128,61,15-01-2022,12:32:50,[IP]
,,,,,,,
1275,13528,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13529,UDP,1,201,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13530,UDP,50,106,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13531,UDP,128,62,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13532,UDP,50,54,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13533,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13534,UDP,50,54,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13535,TCP,128,41,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13536,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13537,UDP,50,54,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13538,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13539,TCP,112,52,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13540,UDP,50,55,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13541,UDP,1,201,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13542,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13543,UDP,50,55,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13544,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13545,UDP,50,55,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13546,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13547,UDP,50,55,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13548,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13549,UDP,50,55,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13550,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13551,UDP,50,55,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13552,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13553,UDP,50,226,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13554,UDP,50,53,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13555,UDP,128,313,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13556,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13557,UDP,50,55,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13558,UDP,51,57,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13559,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13560,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13561,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13562,UDP,50,53,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13563,UDP,51,122,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13564,UDP,128,63,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13565,UDP,51,53,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13566,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13567,UDP,128,63,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13568,UDP,128,311,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13569,UDP,128,61,15-01-2022,12:32:51,[IP]
,,,,,,,
1275,13570,UDP,51,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13571,UDP,50,56,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13572,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13573,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13574,UDP,50,114,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13575,UDP,128,64,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13576,UDP,50,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13577,UDP,50,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13578,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13579,UDP,50,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13580,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13581,UDP,50,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13582,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13583,UDP,128,60,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13584,UDP,64,76,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13585,UDP,128,1278,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13586,UDP,128,107,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13587,UDP,50,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13588,UDP,51,1278,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13589,UDP,51,650,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13590,UDP,128,107,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13591,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13592,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13593,UDP,50,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13594,UDP,51,132,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13595,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13596,UDP,128,99,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13597,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13598,UDP,50,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13599,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13600,UDP,50,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13601,UDP,128,99,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13602,UDP,128,61,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13603,UDP,50,53,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13604,UDP,128,1274,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13605,UDP,128,64,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13606,UDP,50,55,15-01-2022,12:32:52,[IP]
,,,,,,,
1275,13607,UDP,50,53,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13608,UDP,128,61,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13609,UDP,128,61,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13610,UDP,128,99,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13611,UDP,50,468,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13612,UDP,128,63,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13613,UDP,50,62,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13614,UDP,50,182,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13615,UDP,128,61,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13616,UDP,50,53,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13617,UDP,50,53,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13618,TCP,128,41,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13619,TCP,114,52,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13620,UDP,128,61,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13621,TCP,128,127,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13622,TCP,128,86,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13623,UDP,128,61,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13624,UDP,64,157,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13625,TCP,213,40,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13626,TCP,213,86,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13627,TCP,213,1410,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13628,TCP,128,40,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13629,TCP,213,1410,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13630,TCP,213,1282,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13631,TCP,213,1410,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13632,TCP,213,1410,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13633,TCP,213,258,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13634,TCP,128,40,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13635,TCP,213,1410,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13636,TCP,213,160,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13637,TCP,213,1410,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13638,TCP,128,40,15-01-2022,12:32:53,[IP]
,,,,,,,
1275,13639,TCP,213,168,15-01-2022,12:32:53,[IP]
,,,,,,,
